StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
108,0,200412,3.89,32.9,-1.73,-1.73,-1.6,-1.14,0,816,-0.4,-1.08,-0.78,-0.21,-0.2,-0.5,-0.39,26.2,39.6
105,0,200412,0.54,26.4,-2.72,-2.72,-1.36,-2.36,0,1169,-1.01,-1.16,-0.27,0.63,-0.01,-0.13,-0.55,16.1,36.8
102,0,200412,1.42,21.3,1.96,1.96,1.08,1.96,0,1268,0.37,0.08,0.54,0.27,0.74,1.09,0.11,12.6,30
104,0,200412,3.07,46.5,2.74,2.74,-0.29,2.56,23,524,-0.43,0.49,0.12,1.66,1.36,0.53,1.74,34.9,58.1
107,0,200412,1.1,34.7,1.95,1.95,0.49,1.95,0,835,0.3,1.17,1.65,1.12,1.22,0.85,-0.16,22.6,46.9
103,0,200412,3.12,33.9,3.96,3.96,0.68,3.96,0,1010,0.05,1.06,1.43,1.4,1.42,1.19,1.71,24.5,43.3
106,0,200501,2.68,46,4.51,4.51,1.45,4.51,24,493,0.55,-0.24,1.72,1.38,2.31,2.22,1.29,35.7,56.2
103,0,200501,5.33,33.8,4.65,4.65,3.28,4.65,1,1042,1.48,1.19,1.71,1.71,2.18,1.62,2.11,25.9,41.6
101,0,200501,4.07,20.9,3.7,3.7,1.63,3.7,0,1192,0.94,0.99,0.89,1.41,1.64,1.31,1.84,11.9,29.9
108,0,200501,2.69,30.7,-2.32,-2.32,-2.3,-2.32,0,863,-1.14,-0.95,-1.39,-0.64,-0.44,-0.98,-0.77,23.6,37.8
105,0,200501,0.69,18.3,-2.84,-2.84,-1.21,-2.84,0,1426,-0.54,-1.13,-1.28,0.4,0.2,-0.14,-0.53,8.1,28.5
102,0,200501,1.78,13.9,2.41,2.41,1.94,2.41,0,1468,1.27,1.11,0.57,0.43,1.27,1.25,0.37,5.6,22.3
104,0,200501,2.41,48.5,1.73,1.73,-2.19,0.61,39,492,-1.08,-1.02,-0.15,1.3,1.31,0.53,1.92,37.7,59.3
107,0,200501,2.26,37.5,2.97,2.97,3.68,2.97,2,776,1.9,1.54,1.89,1.99,1.3,1.51,0.42,26.7,48.3
109,0,200501,4.2,39.3,2.66,2.66,2.86,2.66,0,530,0.83,1.01,0.81,1.35,1.1,0.79,0.45,30.9,47.7
102,0,200502,1.27,24.9,2.45,2.45,0.86,2.45,0,1073,0.61,1.32,1.23,0.65,0.27,1.3,0.49,16,33.7
107,0,200502,2.02,38.3,3.9,3.9,3.69,3.9,3,675,1.86,2.31,2,2.62,2.1,1.74,0.54,27.9,48.7
109,0,200502,2.96,42.3,2.77,2.77,1.15,2.77,0,430,0.36,0.73,0.96,1.3,1.2,0.5,0.6,33.1,51.5
101,0,200502,2.34,26.2,3.07,3.07,-0.74,2.72,0,953,-0.37,0.49,0.68,0.78,1.39,1.45,1.76,16,36.4
105,0,200502,0.41,28.1,-3.21,-3.21,-2,-3.21,0,992,-2.12,-1.56,-1.95,0.15,-0.18,-0.26,-0.66,15.8,40.4
108,0,200502,0.96,33.7,-3.4,-3.4,-3.96,-3.4,0,724,-2,-2,-1.72,-1.56,-1.33,-1.51,-0.93,22.6,44.7
106,0,200502,2.9,49.1,4.42,4.42,1.14,4.42,19,372,0.79,0.85,0.19,1.51,2.56,2.19,1.27,39.5,58.7
104,0,200502,3.4,49.8,1.24,1.24,-0.93,-0.24,31,410,-0.38,-1.01,-1.04,0.83,1.3,0.28,1.64,39.1,60.4
103,0,200502,2.45,38.1,-0.2,3.96,-0.61,3.67,0,806,-0.1,1.19,1.03,1.49,1.71,1.82,1.91,29.3,47
104,0,200503,5.34,52.6,1.46,1.46,1.05,0.4,40,375,0.52,0.13,-0.44,-0.21,1.02,0.93,1.44,41.2,64
109,0,200503,2.69,47.2,2.7,2.7,0.64,2.7,1,384,0.46,0.44,0.73,1.28,1.22,0.94,0.73,35.7,58.7
101,0,200503,3.6,29.7,2.96,2.96,0.62,2.8,0,961,0.2,-0.07,0.52,0.18,1.7,1.67,1.78,20,39.5
106,0,200503,2.15,53.4,-0.25,3.72,-0.75,3.37,37,307,-0.55,0.12,0.35,1.64,1.34,2.04,1.34,41,65.7
108,0,200503,3.36,40.3,-3.29,-3.29,-0.72,-3.29,0,598,0.16,-1.39,-1.69,-1.58,-1.18,-1.13,-1.21,29.6,50.9
103,0,200503,2.51,40.8,-0.76,2.98,-1.74,1.98,1,814,-1,-0.9,0.43,1.35,1.31,1.45,1.96,30.4,51.1
102,0,200503,1.03,28.9,-0.4,1.79,-1.2,1.21,0,1077,-1.08,-0.57,0.22,0.52,0.29,0.76,0.39,17.8,39.9
107,0,200503,1.22,42.2,3.86,3.86,1.1,3.86,7,630,0.36,1.39,1.96,2.21,1.93,1.84,0.51,29.3,55.1
105,0,200503,1.11,34.2,-3.64,-3.64,-2.26,-3.64,0,910,-0.11,-1.25,-1.39,-1.02,0.23,-0.25,-0.78,22.2,46.1
103,0,200504,3.93,55.5,-0.77,2.58,-0.26,1.46,6,326,0.13,-0.63,-0.62,0.84,1.1,1.57,1.97,43.4,67.5
101,0,200504,4.97,46.9,3.32,3.32,1.99,3.32,0,440,1.35,1.07,0.73,1.06,1.57,1.84,2.08,34.5,59.2
107,0,200504,1.26,50,3.85,3.85,1.16,3.85,37,405,0.62,0.53,1.31,1.9,2.01,1.5,0.67,35.2,64.9
105,0,200504,1.94,44.9,-3.76,-3.76,-1.51,-3.76,4,531,0.32,0.19,-0.42,-1.2,0.17,0.05,-0.82,31.9,57.8
109,0,200504,1.6,50.1,2.64,2.64,0.65,2.64,8,327,0.5,0.55,0.5,0.85,1.22,1.06,0.51,37.2,62.9
108,0,200504,2.91,43.9,0.29,-2.66,0.88,-2.24,0,505,0.64,0.43,-0.89,-1.68,-1,-0.81,-1.36,33,54.8
106,0,200504,2.05,62,-0.69,2.87,-1.39,1.95,78,100,-1.06,-1.05,-0.45,0.79,0.87,1.64,1.38,48.9,75.1
102,0,200504,2.06,48.7,-1.06,0.91,-2.1,-0.61,2,475,-0.57,-1.14,-0.82,-0.27,-0.02,0.86,0.2,36.3,61.1
104,0,200504,4.65,60.6,1.79,1.79,1.45,1.23,52,149,0.77,0.82,0.46,0.21,1.22,1.26,1.35,47.8,73.4
109,0,200505,2.31,59.7,3.6,3.6,3.7,3.6,54,143,1.89,1.45,1.11,1.22,1.45,1.39,0.73,46.9,72.6
106,0,200505,2.86,69.6,-1.14,2.05,-1.56,0.52,219,21,-0.97,-1.45,-1.46,-0.83,0.47,1.45,1.34,57.5,81.6
101,0,200505,3.12,51.6,-0.1,2.88,-0.29,2.7,4,331,-0.43,0.59,0.61,0.84,0.88,1.43,1.96,40.6,62.6
107,0,200505,1.11,60.1,4.15,4.15,2.09,4.15,134,202,0.13,0.42,0.44,1.56,2.03,1.72,0.78,45.1,75.2
108,0,200505,4.25,52.1,1.4,-1.24,3.42,0.58,4,287,1.97,1.85,1.44,-0.73,-0.84,-0.6,-0.99,41.1,63.1
104,0,200505,3.36,67.3,1.55,1.55,-0.19,0.89,163,63,-0.33,0.28,0.5,-0.34,0.83,1.26,0.95,55.2,79.4
102,0,200505,3.24,53.6,-0.84,0.92,0.33,-0.41,15,352,-0.18,-0.51,-0.9,-0.26,-0.07,-0.24,0.02,42.7,64.5
103,0,200505,2.22,60.7,-1.42,1.58,-2.2,-0.33,43,217,-1.61,-1.06,-1.35,-0.43,0.29,0.57,1.2,47.9,73.5
105,0,200505,3.2,51.4,-2.93,-2.93,1.33,-2.35,26,358,0.68,0.7,0.61,-0.16,0.53,0.14,-0.69,38.9,63.8
106,0,200506,2.71,78.8,-1.49,1.37,-1.4,-0.62,453,1,-0.67,-1.07,-1.42,-0.76,0.53,0.35,0.97,66.8,90.7
103,0,200506,2.91,73.9,-2,0.7,-2.17,-1.86,267,5,-1.15,-1.66,-1.37,-0.77,0.1,0.29,0.95,62.5,85.2
108,0,200506,2.01,55.3,1.55,-0.82,0.88,1.25,9,220,0.49,1.86,1.76,-0.51,-0.87,-0.48,-0.73,43.1,67.5
105,0,200506,4.66,62.4,-1.54,-1.54,3.25,0.33,143,122,1.77,1.69,1.55,1.15,0.86,1.26,-0.2,50.5,74.2
101,0,200506,3.39,68.2,-0.6,2.07,-1.54,1.22,175,9,-0.38,-0.58,0.23,0.43,0.21,1.47,1.77,56.9,79.6
104,0,200506,6.83,76,2.4,2.4,3.03,2.4,341,1,1.4,0.74,1,0.27,0.26,1.3,0.8,66.6,85.4
102,0,200506,4.51,69.5,-0.78,0.81,-0.06,-0.5,201,23,0.4,0.12,-0.16,-0.12,0.16,0.08,0.19,58.4,80.5
109,0,200506,0.6,64.3,4.02,4.02,2.38,4.02,86,82,0.55,1.89,1.45,1.09,1.48,1.44,0.82,50.1,78.5
107,0,200506,1.01,67.3,4.75,4.75,3.08,4.75,244,88,0.38,0.29,0.46,1.68,1.97,1.79,0.78,51.5,83.1
103,0,200507,4.03,76.6,-2.05,-2.05,-0.77,-2.05,341,0,0.03,-0.8,-1.36,-1.41,-0.26,0.09,0.79,65.8,87.4
102,0,200507,3.1,71.5,-0.94,-0.94,-0.72,-0.94,236,9,-0.41,0.01,-0.12,-0.56,-0.31,-0.14,0.17,59.8,83.1
105,0,200507,1.3,70.5,-1.83,-1.83,-1.34,-0.5,255,29,-1.16,0.85,1,0.72,0.23,0.74,-0.13,55.5,85.5
101,0,200507,4.16,71.2,-0.59,1.81,-0.15,0.86,281,1,0.22,-0.16,-0.4,0.09,0.58,1.04,1.8,60.3,82.1
107,0,200507,0.9,75.8,-0.38,3.88,-1.14,3.39,432,5,-1.92,-1.39,-1.07,0.42,1.35,1.56,0.75,59.6,92.1
108,0,200507,0.55,66.5,1.75,1.75,1.06,1.75,96,58,-0.13,0.27,1.62,0.18,-1.07,-0.47,-0.67,50.9,82.2
104,0,200507,7.24,80.5,2.82,2.82,2.01,2.82,491,0,1.11,1.6,1.15,1.03,0.7,1.58,0.78,71.3,89.7
106,0,200507,3.62,81.3,-1.41,1.16,-0.22,-0.81,536,0,0.45,-0.25,-0.72,-0.78,0.25,0.35,1.12,69.5,93.2
109,0,200507,0.23,77.4,4.48,4.48,2.62,4.48,329,0,-0.37,0.26,1.78,0.95,1.11,1.43,0.8,61.5,93.2
109,0,200508,0.41,74,3.95,3.95,-0.19,3.82,277,1,0.3,0.04,0.25,1.08,1.21,1.42,0.76,58.4,89.5
103,0,200508,5.11,76.4,-1.39,-1.39,1.35,-0.7,329,3,1.5,1.1,0,-1.04,-0.4,0.23,1.01,65.7,87.2
106,0,200508,4.22,81,-0.7,1.6,1.69,0.25,545,0,1.32,1.17,0.38,-0.64,-0.42,0.54,1.24,69.4,92.5
105,0,200508,1.81,66.6,-1.61,-1.61,0.11,-0.25,171,58,0.21,-0.71,0.81,0.92,0.42,0.76,0.09,51.9,81.3
101,0,200508,3.79,70.4,-0.87,1.28,-1.02,-0.06,287,3,0.05,0.03,-0.23,0.2,0.49,0.6,1.62,59.5,81.3
108,0,200508,0.33,65.9,1.21,1.21,-1.08,0.6,101,48,-0.8,-0.81,-0.18,1.08,-0.76,-0.87,-0.69,49.8,82
104,0,200508,5.4,80,2.66,2.66,0.39,2.66,477,0,0.18,0.79,1.33,1.28,0.42,1.34,0.64,70.7,89.3
107,0,200508,2.34,70.8,0.41,3.89,1.24,3.82,307,27,0.61,-0.77,-0.56,-0.1,1.21,1.79,0.96,57.1,84.6
102,0,200508,2.98,68.5,-1.33,-1.33,-1.49,-1.33,187,26,-0.5,-0.65,-0.32,-0.82,-0.46,-0.26,0.45,57,79.9
108,0,200509,1,55.4,0.84,0.84,-0.73,-0.15,9,228,-0.42,-0.92,-1.05,1,-0.79,-1.06,-0.72,40.9,69.8
103,0,200509,3.07,70.5,-1.69,-1.69,-1.33,-1.54,171,27,-0.26,0.71,0.56,-0.77,-0.46,0.33,0.67,58.3,82.7
105,0,200509,1.23,59.7,-1.86,-1.86,-1.26,-0.94,93,162,-0.4,-0.19,-0.85,0.75,0.43,0.27,-0.01,45,74.5
104,0,200509,2.16,76.2,-0.91,1.47,-2.74,0.25,354,3,-1.66,-1.13,-0.23,0.47,0.08,0.11,0.29,65.1,87.4
102,0,200509,3.85,63.8,-1.29,-1.29,-0.28,-1.29,82,77,0.52,0.08,-0.13,-0.28,-0.23,0.03,0.64,51.7,75.9
109,0,200509,0.34,64.1,3.41,3.41,-0.42,3.06,101,51,-0.1,-0.05,-0.21,1.2,1.03,1.42,0.77,48.6,79.5
107,0,200509,1.15,65.9,-0.29,3.2,-0.87,2.74,217,93,-0.34,0.23,-0.82,-0.33,1.07,1.57,1,51,80.9
101,0,200509,3.04,63.7,-1.45,-1.45,-2.01,-1.45,117,40,-0.41,-0.35,-0.29,-0.05,0.12,0.04,1.26,51.9,75.5
106,0,200509,2.36,78,-1.33,0.74,-2.1,-1.17,454,2,-0.69,0.32,0.42,-0.72,-0.4,0.62,1.09,65.2,90.9
105,0,200510,1.55,46.9,-1.44,-1.44,0.68,-0.31,3,494,0.55,0,0.09,0.79,0.62,0.2,0.15,34.2,59.7
102,0,200510,2.22,49.9,-1.44,-1.44,-0.83,-1.44,4,430,-0.08,0.28,-0.01,-0.17,-0.46,-0.26,0.83,39.2,60.7
106,0,200510,1.68,64.1,-1.65,-1.65,-1.39,-1.65,124,78,-0.67,-0.91,-0.21,-0.69,-0.76,0.06,0.94,51.1,77
101,0,200510,9.39,50.9,2.51,2.51,7.54,2.51,4,341,2.8,2.29,1.93,1.23,1.45,1.5,1.74,42.7,59
107,0,200510,1.45,54.6,-0.03,3.11,0.71,2.86,77,300,0.61,0.18,0.45,-0.24,0.55,1.34,1.18,40.8,68.4
109,0,200510,0.95,56.5,2.95,2.95,-0.31,2.43,29,154,-0.01,-0.23,-0.16,1.16,0.83,1.04,0.87,42.9,70.1
104,0,200510,4,65.1,-0.59,1.55,0.68,0.61,150,96,0.67,-0.66,-0.53,0.48,0.57,0.41,0.44,54.4,75.8
103,0,200510,1.67,56.4,-2.29,-2.29,-2.33,-2.29,14,301,-1.01,-0.9,-0.08,-1.12,-1.34,-0.27,0.62,45.2,67.7
108,0,200510,2.75,47.6,0.75,0.75,0,-0.24,0,422,0.25,-0.1,-0.39,0.81,-0.13,-1.16,-0.67,36.7,58.5
102,0,200511,2.83,35.6,0.21,-1.07,0.64,-0.64,0,809,1.23,0.73,0.78,0.32,-0.21,0.08,0.78,26.5,44.7
104,0,200511,3.3,56.7,-0.52,1.4,0.02,0.45,67,259,0.39,0.67,-0.32,0.75,0.85,0.2,0.41,44.2,69.2
106,0,200511,1.28,55.7,-2.36,-2.36,-2.63,-2.36,47,228,-0.99,-1.21,-1.31,-0.69,-1.19,-0.97,0.73,41.7,69.7
103,0,200511,3.45,46.4,-2.54,-2.54,-1.44,-2.54,0,594,0.29,-0.49,-0.57,-0.44,-1.13,-0.61,0.42,35,57.9
105,0,200511,1.27,34.8,-1.14,-1.14,0.45,0.1,0,848,0.8,0.86,0.29,0.79,0.88,0.47,0.28,24,45.5
101,0,200511,4.93,40.8,2.91,2.91,1.95,2.91,0,607,1.1,2.89,2.59,1.88,1.91,1.86,1.87,30.9,50.7
109,0,200511,1.63,48.2,2.34,2.34,-0.93,1.43,8,286,-0.03,-0.11,-0.2,-0.11,0.75,1.09,0.86,35.9,60.4
107,0,200511,0.38,44.2,-0.75,2.06,-2.19,0.94,14,542,-1.1,-0.1,-0.3,-0.58,-0.27,0.85,1.02,29.7,58.6
108,0,200511,4.57,35.2,0.74,0.74,0.21,-0.15,0,751,0.17,0.13,-0.07,-0.17,0.7,-0.65,-0.57,27.3,43
105,0,200512,0.9,20.8,-1.01,-1.01,0.05,0.2,0,1337,0.22,0.68,0.83,-0.23,0.91,0.63,0.35,11.8,29.8
107,0,200512,0.49,34.6,-1.27,1.25,-1.79,-0.52,0,853,-1.02,-1.46,-0.66,-0.97,-0.61,0.57,0.89,20.8,48.3
104,0,200512,3.9,44.7,-0.19,1.53,0.84,0.88,22,576,0.2,0.32,0.58,0.26,0.71,0.37,0.69,33.5,55.8
108,0,200512,6.42,28.2,1.39,1.39,2.16,1.29,0,919,1.03,0.74,0.73,0.39,1.09,-0.03,-0.41,21.3,35.1
101,0,200512,3.43,25.3,2.65,2.65,0.14,2.65,0,1092,0.14,0.84,2.51,1.97,1.59,1.67,1.57,17.7,32.9
102,0,200512,1.29,19.1,0.28,-0.88,0.25,-0.25,0,1364,0.11,1.03,0.65,0.21,-0.01,0.03,0.8,12.8,25.4
106,0,200512,1.04,43,-3.22,-3.22,-3.3,-3.22,4,582,-1.8,-1.7,-1.6,-0.91,-1.41,-1.1,0.64,30,55.9
103,0,200512,1.82,30,-3.1,-3.1,-2.48,-3.1,0,1142,-1.16,-0.51,-0.98,-0.42,-1.08,-0.85,0.26,22.2,37.9
109,0,200512,5.35,41.1,3.16,3.16,3.18,3.16,0,471,1.59,1.19,1.08,0.99,1.46,1.37,1.02,31.3,50.8
102,0,200601,1.38,28.1,0.59,0.59,1.03,0.59,0,1065,0.65,0.4,1.06,0.47,0.25,-0.07,0.83,21.3,34.8
106,0,200601,1.95,50,-3.98,-3.98,-3.27,-3.98,33,398,-0.21,-1.27,-1.46,-1.11,-1.25,-1.28,0.58,35.9,64.2
101,0,200601,4.35,31,3.07,3.07,2.07,3.07,0,905,1.14,0.85,1.26,2.29,1.63,1.74,1.8,22.3,39.8
104,0,200601,3.43,51.1,-0.54,1.01,-1.1,-0.05,45,427,-0.2,-0.06,0.1,-0.29,0.38,0.54,0.77,39.6,62.6
105,0,200601,0.79,30.7,-1.02,-1.02,-0.34,0.05,4,1016,-0.16,0.03,0.5,0.3,0.85,0.68,0.37,21.2,40.2
107,0,200601,0.58,36.1,-1.86,-1.86,-2.16,-1.86,1,786,-0.66,-1.23,-1.85,-0.6,-0.99,-0.15,0.88,21.9,50.4
103,0,200601,3.63,40.7,-2.75,-2.75,0.1,-2.65,4,798,0.58,-0.3,-0.14,-0.2,-0.95,-1.14,0.33,31.5,49.8
109,0,200601,3.27,40.3,3.29,3.29,1.37,3.29,0,522,0.4,1.2,1.02,0.94,1.29,1.28,1.36,30.4,50.2
108,0,200601,8.03,32.9,2.71,2.71,4.39,2.71,1,785,1.98,1.83,1.6,1.34,1.71,1.15,0.12,26.7,39.1
106,0,200602,1.77,45.6,-4.62,-4.62,-3.17,-4.62,9,460,-0.5,-0.5,-1.25,-1.64,-1.13,-1.51,0.34,32.4,58.8
109,0,200602,1.91,42.5,2.84,2.84,-0.33,2.65,0,406,-0.31,0.02,0.85,0.65,0.65,1.06,0.93,29.8,55.3
105,0,200602,0.59,22.5,-1.17,-1.17,-0.76,-0.32,0,1145,-0.95,-0.71,-0.43,0.08,0.62,0.74,0.33,11.2,33.8
101,0,200602,2.08,26.2,-0.41,2.34,-1.24,1.78,0,952,-0.72,0.5,0.41,2.21,1.73,1.73,1.85,17.5,34.9
102,0,200602,0.82,19,0.45,0.45,-0.24,0.45,0,1189,-0.46,0.08,-0.02,0.67,0.28,-0.21,0.76,9,29
108,0,200602,2.5,30.4,-0.48,1.95,-1.43,1.29,0,783,-0.64,1.19,1.45,1.1,0.98,1.44,0.04,20.6,40.2
107,0,200602,0.27,37.5,-2.67,-2.67,-3,-2.67,5,698,-1.88,-1.68,-1.99,-1.42,-1.37,-0.97,0.63,22.3,52.8
104,0,200602,3.46,46.9,-0.67,0.71,-0.57,-0.51,22,473,-0.34,-0.44,-0.3,-0.42,0.42,0.59,0.54,35.4,58.4
103,0,200602,1.48,33.7,-3.04,-3.04,-1.73,-3.04,0,914,-1.3,-0.26,-0.98,-1.03,-0.83,-1.34,0.26,23.6,43.8
109,0,200603,3.9,40.7,3.7,3.7,3.45,3.7,0,584,1.15,0.51,0.52,0.99,0.94,1.26,1.42,30.4,50.9
105,0,200603,1.32,31.4,-1,-1,0.15,-0.14,0,977,0.51,-0.08,-0.22,0.6,-0.27,0.83,0.38,20.7,42.1
101,0,200603,1.33,34,-1.54,0.93,-3.5,-1.08,0,821,-2.17,-2.53,-0.93,1.81,1.44,1.25,1.71,24.2,43.7
104,0,200603,1.41,55.1,-1.98,-1.98,-4.13,-1.98,51,310,-2.13,-1.71,-1.5,-0.62,-0.74,-0.14,0.55,42.5,67.8
106,0,200603,2.64,56.9,-4.8,-4.8,-1.96,-4.8,76,222,-0.02,-0.35,-0.4,-1.34,-0.96,-1.43,0.3,44.7,69.1
103,0,200603,3.69,43.8,-2.86,-2.86,-0.38,-2.86,3,719,-0.01,-0.75,-0.26,-0.99,-0.52,-1.11,0.13,33.4,54.2
108,0,200603,3.34,35.7,-0.4,1.78,0.08,1.1,0,732,0.15,-0.4,1.01,1.13,0.88,1.37,0.27,26.7,44.7
102,0,200603,2.23,32.2,0.86,0.86,1.37,0.86,0,961,0.85,0.41,0.62,0.84,0.36,0.14,0.64,23,41.3
107,0,200603,1.41,41.8,-2.42,-2.42,-0.09,-2.4,6,648,0.67,-0.45,-0.73,-0.95,-1.2,-0.84,0.84,28.7,54.9
104,0,200604,2.74,65.9,-2.49,-2.49,-2.14,-2.49,125,75,-0.65,-1.92,-1.69,-1.06,-1.24,-0.54,0.55,52.4,79.3
106,0,200604,2.55,67.9,-4.96,-4.96,-1.97,-4.96,189,34,-0.46,-0.3,-0.53,-1.27,-1.21,-1.34,0.11,54.3,81.5
105,0,200604,2.08,47.4,-1.1,-1.1,-0.62,-0.35,7,465,0.56,0.74,0.4,0.59,0.45,0.93,0.63,33.9,60.9
101,0,200604,3.22,47.3,-1.76,-1.76,-1.16,-1.76,1,425,-0.15,-1.69,-1.83,-0.03,1.31,0.88,1.55,35,59.7
107,0,200604,0.6,53.2,-2.95,-2.95,-2.32,-2.95,45,333,-0.9,-0.05,-0.84,-1.7,-0.87,-1.18,0.36,37.4,68.9
102,0,200604,2.88,49.7,-0.24,-0.24,-0.73,0.53,2,444,0.44,0.78,0.52,1.13,0.64,0.38,0.86,37.4,62
108,0,200604,2.88,44.3,-0.11,1.84,0.75,1.42,0,509,0.6,0.4,-0.11,1.21,1.01,1.38,0.46,33.2,55.4
109,0,200604,3.17,50.9,4.45,4.45,3.41,4.45,5,349,1.83,1.69,1.09,1.34,1.27,1.49,1.75,39.3,62.4
103,0,200604,4.14,58.5,-2.74,-2.74,-0.53,-2.74,20,265,0.3,0.14,-0.4,-0.49,-0.44,-1.09,0.19,45.8,71.3
104,0,200605,3.04,68.9,-2.62,-2.62,-1.17,-2.62,190,48,-0.6,-0.92,-1.91,-1.33,-1.31,-0.6,0.53,56.5,81.3
109,0,200605,0.65,62.3,-0.14,3.86,-0.42,3.64,71,118,-0.3,1.39,1.54,1.36,1.2,1.21,1.78,47.9,76.6
107,0,200605,0.43,62.9,-4.31,-4.31,-4.98,-4.31,165,158,-1.55,-1.69,-0.78,-1.9,-1.47,-1.48,0.41,46.5,79.3
108,0,200605,1.98,52.7,-0.28,1.47,-0.54,0.79,3,316,-0.11,0.31,0.22,1.36,1.07,0.97,0.32,39.3,66.1
103,0,200605,3.97,62.2,-2.54,-2.54,-0.26,-2.54,59,176,-0.19,0,-0.07,-0.68,-0.87,-0.74,-0.16,51.2,73.2
106,0,200605,2.72,72.6,-5.69,-5.69,-3.73,-5.69,293,10,-1.1,-1.18,-0.92,-1.41,-1.67,-1.34,0.01,59.9,85.4
105,0,200605,1.48,55.2,-2.03,-2.03,-3.13,-1.82,44,276,-1.44,-0.77,-0.59,-0.77,-0.34,0.18,0.18,41.1,69.2
101,0,200605,4.65,56.2,0.34,-1.24,1.03,-0.66,20,211,0.83,0.47,-0.66,-0.23,1.49,1.19,1.58,45.1,67.4
102,0,200605,3.38,57.4,-0.33,-0.33,-0.33,0.37,34,250,-0.04,0.16,0.44,0.38,0.79,0.46,0.09,46.4,68.4
106,0,200606,2.28,79,-6.28,-6.28,-3.52,-6.28,442,0,-1.04,-1.39,-1.45,-1.26,-1.67,-1.39,-0.76,66,92
101,0,200606,7.88,65.4,2.54,2.54,6.71,2.54,118,26,2.57,2.26,1.92,1.15,2.42,2.26,2.18,55.5,75.3
103,0,200606,3.8,71,-2.38,-2.38,-0.28,-2.38,174,26,-0.36,-0.42,-0.23,-0.39,-0.89,-0.59,-0.22,59.6,82.5
108,0,200606,1.81,60.5,-0.34,1.24,-0.25,0.43,32,133,0.23,-0.02,0.31,1.03,1.2,0.93,0.38,47.1,73.9
107,0,200606,0.68,72.2,-5.2,-5.2,-4.03,-5.2,340,38,-0.48,-1.52,-1.7,-1.51,-1.46,-1.6,0.33,55.8,88.5
105,0,200606,1.92,65.3,-2.96,-2.96,-3.41,-2.96,156,82,-1.22,-1.85,-1.33,-1.31,-0.81,-1.11,0.07,51,79.5
102,0,200606,2.47,66.2,-1.25,-1.25,-2.87,-1.25,111,62,-1.45,-1.11,-0.72,-0.44,-0.06,-0.2,-0.09,54.1,78.3
109,0,200606,0.21,71.4,-0.32,3.26,-0.59,2.77,212,15,-0.64,-0.74,1.13,0.8,1.16,1.12,1.77,56.2,86.6
104,0,200606,5.22,76.3,-2.18,-2.18,0.53,-1.89,352,2,0.29,-0.25,-0.58,-1.37,-0.81,-0.9,0.29,64.6,88
107,0,200607,2.57,75.5,-4.6,-4.6,0.2,-4.47,428,5,1.25,0.72,-0.17,-0.77,-1.38,-0.85,0.54,61.6,89.5
108,0,200607,0.35,69.1,-0.84,0.57,-1.61,-0.82,130,41,-0.82,-0.18,-0.28,-0.3,1.09,0.87,0.36,53.4,84.8
104,0,200607,4.11,80,-2.79,-2.79,-2.51,-2.79,465,0,-1.44,-0.67,-0.89,-1.69,-1.35,-1.46,0.13,69,91
106,0,200607,2.65,82.7,-6.64,-6.64,-3.03,-6.64,560,0,-0.56,-1.1,-1.43,-1.36,-1.74,-1.55,-0.91,70.5,94.8
105,0,200607,0.96,73.5,-4.33,-4.33,-5.03,-4.33,310,13,-2.08,-1.97,-2.31,-1.78,-1.47,-1.23,-0.34,57.9,89.2
103,0,200607,4.28,76.6,0.12,-2.01,0.36,-1.79,341,0,0.27,-0.15,-0.28,-0.5,-0.56,-0.55,-0.32,65.8,87.4
109,0,200607,0.37,78,-0.8,2.42,-1.52,1.3,395,0,0.39,-0.38,-0.63,0.9,1.21,1.14,1.79,62.7,93.3
102,0,200607,3.02,73.3,-1.72,-1.72,-1.79,-1.72,273,4,-0.5,-1.56,-1.27,-0.73,-0.24,-0.23,-0.19,61.1,85.4
101,0,200607,4.98,71.7,2.76,2.76,1.43,2.76,304,1,0.97,2.35,2.29,1,1.42,2.23,2.13,61.4,82.1
101,0,200608,3.95,67.6,2.67,2.67,0.59,2.67,220,12,0.21,0.69,2.28,1.24,1.17,2.17,1.85,56.8,78.4
102,0,200608,4.14,68.8,-1.49,-1.49,0.16,-1.33,176,26,0.62,0.09,-0.85,-0.38,-0.39,0.11,0,57.8,79.7
108,0,200608,0.26,64,-1.44,-1.44,-2.08,-1.44,68,76,-1.06,-1.41,-0.68,-0.19,1.04,0.84,0.05,48.1,80
105,0,200608,1.99,68.1,-4.35,-4.35,-1.38,-4.35,188,46,0.52,-0.91,-1.48,-1.4,-1.48,-1.11,-0.25,53.4,82.9
106,0,200608,3.24,82.7,-6.26,-6.26,-0.91,-6.26,598,0,0.43,-0.2,-0.79,-1.12,-1.41,-1.63,-0.86,71.1,94.4
107,0,200608,2.76,71.1,-3.54,-3.54,1.76,-2.7,312,23,1.37,1.79,1.34,0.36,-0.62,-0.66,0.87,58.1,84
104,0,200608,4.75,80.6,-3.09,-3.09,-1.77,-3.09,485,0,-0.31,-1.1,-0.74,-1.86,-1.55,-1.64,-0.12,70.2,91
