StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      109,      00,   196604,    .54,   53.7,  -1.41,    .71,  -1.84,  -1.22,     20,    236,  -1.11,  -1.84,  -1.67,   -.25,   -.34,   -.35,    .07,   38.6,   68.7,
      103,      00,   196604,      5,   50.9,    .69,    .69,   2.08,    .69,      1,    470,     .9,   -.52,   -.19,  -1.23,   -.45,   -.79,   -.96,   40.6,   61.2,
      104,      00,   196604,   3.04,   60.9,    .72,    .72,    -.7,   -.43,     62,    166,   -.41,   -.86,    .09,   -.27,   -.47,   -.37,    .41,   48.8,     73,
      105,      00,   196604,   1.43,   38.3,   3.73,   3.73,   1.42,   3.73,      0,    739,   -.57,   -.79,   -.98,  -1.35,   -.09,    .97,    .75,   26.6,     50,
      103,      00,   196605,   3.78,   59.9,   -.03,   -.03,   -.09,    .59,     35,    252,   -.33,    .32,   -.62,   -.85,   -.66,   -.57,    -.8,   47.3,   72.4,
      102,      00,   196605,   2.17,   51.2,   -.36,    2.6,  -1.08,   2.08,      8,    424,  -1.29,  -1.24,   -.63,   -.24,   1.16,    .72,    .75,   38.4,   63.9,
      106,      00,   196605,   2.97,   69.7,  -1.52,  -1.52,  -1.29,   -.76,    216,     21,   -.86,    .55,   -.42,    .28,   -.09,   -.24,   -.44,   57.6,   81.8,
      108,      00,   196605,   1.01,   52.7,  -2.58,  -2.58,  -2.33,  -2.58,      4,    353,   -1.5,  -2.53,  -1.21,  -1.15,  -1.36,  -1.06,    .13,   37.8,   67.5,
      101,      00,   196605,   3.12,   51.9,  -3.74,  -3.74,   -.35,  -3.74,      6,    317,   -.43,  -1.12,  -1.38,  -1.55,  -1.29,  -1.75,  -2.64,   40.1,   63.8,
      107,      00,   196605,    .55,     61,  -1.43,   1.26,  -1.64,   -.66,    137,    176,  -1.22,  -1.44,  -2.16,   -.41,   -.05,    .52,    .26,   44.8,   77.2,
      109,      00,   196605,    .34,   62.1,  -1.87,  -1.87,  -1.84,  -1.87,     52,    149,  -1.16,  -1.63,  -2.19,  -1.35,   -.69,    -.4,   -.04,   47.1,   77.1,
      105,      00,   196605,   1.17,   53.8,    2.4,    2.4,  -2.82,   1.24,     25,    324,  -1.96,  -1.87,  -1.85,  -2.05,  -1.21,    -.2,    .34,   38.4,   69.1,
      104,      00,   196605,   5.67,   68.7,   1.53,   1.53,   2.67,   1.53,    184,     46,   1.36,    .64,      0,    .39,    .04,    .34,    .81,   57.9,   79.5,
      105,      00,   196606,   2.78,   61.5,   2.11,   2.11,   -.15,    .87,    108,    138,   -.13,  -1.35,  -1.41,  -1.56,  -2.01,   -.68,   -.19,   48.1,   74.8,
      104,      00,   196606,    4.3,   73.4,   1.49,   1.49,    .35,   1.49,    274,      4,   -.44,    .63,    .28,    .72,   -.02,   -.13,    .81,   61.7,   85.1,
      103,      00,   196606,   2.35,   70.7,   -.76,   -.76,   -2.2,   -.76,    180,     20,  -1.68,  -1.19,   -.53,   -.95,  -1.61,   -.87,   -.99,   57.5,   83.8,
      108,      00,   196606,   1.43,     56,  -2.62,  -2.62,   -.93,  -2.62,     10,    223,    -.3,   -1.3,  -2.05,   -1.1,  -1.28,  -1.12,   -.15,     43,     69,
      106,      00,   196606,   2.24,   76.8,  -1.84,  -1.84,  -1.43,   -1.6,    379,      1,  -1.08,  -1.27,   -.22,   -.16,   -.67,   -.56,    -.5,   64.8,   88.9,
      109,      00,   196606,    .19,   66.9,  -2.41,  -2.41,  -2.19,  -2.41,    116,     53,   -.72,  -1.48,  -1.77,  -1.94,    -.7,    -.5,   -.17,   51.8,   81.9,
      107,      00,   196606,    1.1,   67.6,  -1.23,   1.18,    .17,   -.58,    239,     78,    .58,   -.47,    -.9,  -1.49,   -.26,    .22,    .38,   52.1,     83,
      102,      00,   196606,   3.49,   65.9,   -.69,   1.97,   -1.1,    .97,    119,     56,   -.48,  -1.24,  -1.23,   -.84,   -.59,    .73,    .76,   53.6,   78.2,
      101,      00,   196606,   2.35,   64.7,  -4.21,  -4.21,  -2.56,  -4.21,    112,     30,  -1.64,  -1.35,  -1.74,  -1.48,  -1.69,   -1.7,  -2.82,   51.9,   77.6,
      107,      00,   196607,    1.8,   74.9,  -1.23,    .94,   -.38,   -.86,    403,      7,   -.12,    .23,   -.47,  -1.39,   -.05,   -.06,    .41,   60.3,   89.4,
      108,      00,   196607,    .92,   63.5,  -2.62,  -2.62,   -.79,  -2.62,     51,    111,    .72,    .04,   -.98,   -1.5,   -.97,  -1.05,   -.16,   48.4,   78.6,
      106,      00,   196607,   2.46,   83.5,  -2.34,  -2.34,  -2.06,  -2.34,    578,      0,   -.77,  -1.24,  -1.42,   -.54,   -.56,   -.47,   -.45,   71.7,   95.3,
      102,      00,   196607,   3.18,   72.4,   -.95,   1.44,   -.99,    .05,    253,      5,   -.32,   -.65,  -1.28,   -.88,   -.46,    .69,    .72,   60.1,   84.7,
      104,      00,   196607,   4.73,   79.2,    .95,    .95,  -1.16,    .26,    443,      0,   -.77,   -.85,    .08,    .05,   -.25,   -.42,    .41,     68,   90.4,
      109,      00,   196607,    .25,   72.3,  -2.69,  -2.69,  -1.59,  -2.69,    193,     14,   -.25,   -.82,  -1.63,   -2.3,   -.47,   -.57,   -.16,   56.4,   88.2,
      101,      00,   196607,   2.76,   69.5,  -4.57,  -4.57,  -2.38,  -4.57,    258,      4,  -1.43,  -2.04,  -1.73,  -1.95,  -2.28,  -1.74,  -3.09,   56.5,   82.5,
      105,      00,   196607,   2.25,   71.9,   2.04,   2.04,    .44,    .96,    300,     24,    .46,    .09,   -.94,  -1.21,  -1.41,   -.73,   -.03,   57.4,   86.3,
      103,      00,   196607,   3.48,   77.7,  -1.18,  -1.18,   -1.5,  -1.18,    366,      0,   -.53,  -1.42,   -1.2,  -1.06,  -1.52,   -.99,  -1.03,   65.5,     90,
      108,      00,   196608,    .45,   63.8,  -2.73,  -2.73,  -1.14,  -2.73,     60,     89,   -.45,      0,   -.27,  -1.17,  -1.18,  -1.39,   -.27,   48.3,   79.3,
      104,      00,   196608,   5.44,     77,   1.03,   1.03,    .52,    .55,    386,      0,    .21,   -.42,   -.57,   -.44,    .03,   -.22,    .27,   66.8,   87.1,
      101,      00,   196608,   3.07,   67.3,  -4.81,  -4.81,  -2.13,  -4.81,    192,     13,   -.73,  -1.44,  -2.03,  -2.24,  -2.31,  -1.89,  -3.09,   55.5,   79.1,
      105,      00,   196608,   2.34,   64.3,   2.45,   2.45,   1.85,      2,    112,     84,   1.09,    .93,    .52,   -.71,   -.92,   -.53,    .05,   50.1,   78.5,
      106,      00,   196608,   4.86,   77.8,  -1.14,  -1.14,   2.88,    .19,    448,      2,   1.83,     .8,   -.12,    -.4,    .15,    -.1,   -.22,   66.9,   88.6,
      102,      00,   196608,   4.02,   65.4,   -.56,   1.57,    .86,    .52,    107,     60,    .51,    .12,   -.27,   -.63,   -.42,    .74,    .71,     54,   76.8,
      109,      00,   196608,     .2,   74.1,   -2.8,   -2.8,  -1.17,   -2.8,    271,      2,   -.56,    -.6,  -1.03,  -3.09,  -1.58,   -.83,   -.15,   58.4,   89.8,
      103,      00,   196608,   3.91,   71.5,    .16,   -.91,    .47,   -.52,    198,     18,    .35,   -.21,  -1.15,  -1.19,  -1.26,  -1.06,   -.99,   60.1,   82.9,
      107,      00,   196608,   2.31,   70.9,   -.79,   1.15,    .92,   -.28,    305,     32,    .56,    .31,    .49,  -1.01,   -.15,    .11,    .62,   56.9,     85,
      109,      00,   196609,    .58,   66.7,  -2.47,  -2.47,    .13,  -2.35,    130,     31,    .55,    .01,   -.11,  -1.74,  -2.15,   -.73,   -.08,   51.8,   81.5,
      101,      00,   196609,   4.63,     57,  -3.95,  -3.95,   1.09,  -3.48,     24,    151,    .76,    .19,   -.57,  -1.62,  -1.49,   -1.7,  -3.09,   46.1,   67.8,
      106,      00,   196609,   3.16,   72.2,   -.97,   -.97,    .14,    .39,    289,     15,    .04,   1.25,    .57,    .19,    .13,   -.37,   -.47,   60.9,   83.4,
      103,      00,   196609,   3.65,     64,    .37,   -.58,     .7,    .32,     60,    111,    .24,    .35,   -.02,   -.51,   -.92,  -1.56,   -.97,   52.8,   75.2,
      105,      00,   196609,   1.38,   58.9,      2,      2,   -.59,    1.3,     39,    201,   -.15,    .55,    .63,   -.65,   -.88,   -1.4,    .17,     45,   72.8,
      108,      00,   196609,   1.27,   59.7,  -2.69,  -2.69,   -.71,  -2.69,     29,    149,   -.03,    -.4,   -.11,   -1.7,  -1.12,  -1.29,   -.25,   45.9,   73.4,
      107,      00,   196609,   1.34,   64.5,   -.76,    .98,   -.15,   -.42,    183,    108,   -.02,    .42,    .26,   -.39,  -1.07,   -.17,    .56,   50.4,   78.5,
      104,      00,   196609,   5.07,   72.1,   1.29,   1.29,    1.1,   1.29,    253,     19,    .51,    .45,   -.04,     .1,    .54,   -.06,     .3,   61.4,   82.7,
      102,      00,   196609,    1.7,   57.8,  -1.36,    .56,  -2.55,  -1.35,     16,    200,  -1.45,   -.64,    -.7,  -1.43,  -1.18,   -.92,    .23,   45.7,   69.9,
      107,      00,   196610,    .63,   52.3,  -1.08,  -1.08,  -1.19,  -1.08,     54,    357,   -.72,   -.54,   -.14,    -.4,  -1.14,   -.14,    .68,     37,   67.6,
      104,      00,   196610,   3.38,   62.4,   1.44,   1.44,    .85,   1.44,    123,    156,    .25,    .46,    .46,    .37,    .26,   -.02,    .01,   50.3,   74.4,
      106,      00,   196610,   1.72,   61.1,  -1.16,  -1.16,   -.88,   -.18,     80,    122,   -.63,   -.43,    .43,    -.7,   -.22,   -.31,   -.42,     47,   75.2,
      103,      00,   196610,   2.14,   52.2,   -.24,   -.76,   -.73,   -.27,      3,    422,   -.55,   -.32,   -.15,  -1.04,  -1.06,  -1.57,   -.89,   39.2,   65.3,
      108,      00,   196610,   2.07,   45.9,  -2.67,  -2.67,   -.78,  -2.67,      0,    483,   -.33,    -.4,   -.59,  -1.11,  -1.54,  -1.13,   -.14,   33.4,   58.3,
      109,      00,   196610,    .16,   56.2,   -2.9,   -2.9,  -2.05,   -2.9,     35,    137,  -1.45,  -1.01,  -1.17,  -1.91,  -2.86,   -.76,    -.2,   41.3,   71.1,
      101,      00,   196610,   2.85,   47.1,  -3.81,  -3.81,    -.8,  -3.59,      0,    459,   -.33,    .19,   -.17,   -1.3,  -1.62,     -2,  -2.61,   35.6,   58.5,
      102,      00,   196610,   2.17,   46.7,  -1.43,  -1.43,   -.64,  -1.43,      0,    532,   -.13,  -1.14,   -.63,  -1.32,  -1.06,   -.74,    .55,   34.9,   58.5,
      105,      00,   196610,   1.08,     45,   1.74,   1.74,   -.15,    .97,      2,    553,   -.25,   -.35,    .27,   -.58,   -.86,   -1.1,    .36,   31.2,   58.8,
      105,      00,   196611,    .88,     29,   1.54,   1.54,   -.06,    .73,      0,   1007,   -.11,   -.36,   -.39,    .12,   -.79,   -.98,    .38,   17.8,   40.1,
      101,      00,   196611,   3.95,     40,  -3.43,  -3.43,   -.03,  -3.16,      0,    651,    .38,   -.03,    .32,   -.99,  -1.58,  -1.85,   -2.3,     31,     49,
      109,      00,   196611,   3.13,     47,    .54,  -2.06,   1.61,  -1.33,      1,    355,    1.1,     .4,    .47,    .12,  -1.28,  -1.22,   -.13,   36.5,   57.5,
      106,      00,   196611,    .89,   55.1,  -2.06,  -2.06,  -3.05,  -2.06,     41,    239,  -1.47,  -1.47,  -1.09,   -.85,    -.9,   -.42,   -.74,     42,   68.3,
      107,      00,   196611,    .58,   44.1,   -1.5,   -1.5,   -1.6,   -1.5,     10,    558,   -.51,   -.98,   -.74,   -.21,  -1.21,   -.51,    .56,   30.1,   58.1,
      102,      00,   196611,   1.56,     31,  -1.75,  -1.75,  -1.41,  -1.75,      0,    911,   -.22,   -.32,  -1.12,   -.99,   -1.1,   -.92,     .5,   22.5,   39.6,
      103,      00,   196611,   3.47,   44.7,   -.34,   -.81,   -.38,   -.44,      0,    647,    .31,    -.2,   -.12,   -.79,  -1.01,  -1.15,   -.76,   34.4,   55.1,
      108,      00,   196611,   5.03,     38,    .04,  -2.36,    .12,  -2.25,      0,    668,    .41,    .03,   -.05,   -.18,   -.77,   -.98,   -.15,   30.5,   45.5,
      104,      00,   196611,   2.12,   53.7,   -.16,   1.13,   -.49,    .78,     34,    324,   -.52,   -.16,     .1,   -.39,    -.3,    .05,   -.08,   41.3,   66.2,
      109,      00,   196612,   4.27,   38.6,   1.38,   -.95,   2.69,    .89,      0,    558,    1.1,   1.35,    .94,    .88,    .21,   -.81,   -.43,   29.8,   47.3,
      103,      00,   196612,   3.74,   32.9,    .31,    .31,    .94,    .31,      0,   1044,    .57,    .54,    .08,   -.05,   -.35,   -.73,   -.71,   24.5,   41.2,
      101,      00,   196612,   3.02,   26.7,  -3.24,  -3.24,    -.5,  -3.11,      0,   1062,   -.22,    .11,   -.16,   -.54,  -1.37,  -1.36,  -2.76,     19,   34.4,
      107,      00,   196612,   1.52,   31.9,   -.91,   -.91,   1.31,   -.13,      0,    917,    .99,    .38,   -.24,   -.01,   -.42,   -.98,    .55,   19.3,   44.5,
      104,      00,   196612,   3.38,   45.5,   -.09,   1.07,    .17,    .73,     18,    560,   -.19,   -.54,    -.3,   -.32,   -.11,    .35,   -.19,   34.7,   56.4,
      106,      00,   196612,   1.81,   42.1,  -2.55,  -2.55,   -2.1,  -2.55,      4,    596,   -.64,  -1.42,   -1.4,   -.69,   -.65,   -.59,   -.67,   29.7,   54.5,
      102,      00,   196612,   1.55,   18.5,  -1.66,  -1.66,   -.26,  -1.66,      0,   1341,    .63,    .07,   -.06,   -.61,  -1.22,  -1.04,    .57,   10.4,   26.6,
      105,      00,   196612,    .78,   21.1,   1.28,   1.28,   -.32,    .36,      0,   1332,   -.15,   -.23,   -.42,    .22,   -.75,   -.93,    .17,   11.5,   30.7,
      108,      00,   196612,   5.57,   31.7,    .37,  -1.78,      1,  -1.19,      0,    801,    .57,     .6,    .37,     .3,   -.49,    -.5,    -.9,   25.9,   37.5,
      101,      00,   196701,   1.61,   26.8,  -3.66,  -3.66,  -2.26,  -3.66,      0,   1029,   -1.7,  -1.21,   -.65,   -.64,  -1.49,  -1.84,  -2.74,   18.1,   35.4,
      109,      00,   196701,   4.17,     39,   2.28,   2.28,   3.13,   2.28,      0,    566,    .82,   1.15,   1.41,    1.1,     .8,   -.23,    -.2,   28.8,   49.2,
      103,      00,   196701,   1.71,   33.5,   -.46,   -.46,  -1.39,   -.46,      0,   1026,  -1.02,    -.3,   -.14,   -.23,   -.88,   -.91,   -.92,   23.6,   43.4,
      106,      00,   196701,    .97,   43.1,  -3.45,  -3.45,  -3.49,  -3.45,      8,    589,  -1.47,  -1.44,  -1.77,   -.83,  -1.39,   -.94,   -.83,     30,   56.3,
      104,      00,   196701,   3.57,   47.2,   -.25,    .79,    -.5,    .13,     40,    515,    -.1,   -.25,    -.5,   -.07,   -.07,   -.02,   -.12,   35.9,   58.4,
      105,      00,   196701,   1.14,     21,   1.39,   1.39,    .74,     .7,      0,   1351,    .96,    .51,    .28,    .34,   -.46,   -.73,    .22,   11.2,   30.9,
      108,      00,   196701,   6.52,   32.9,   1.15,   -.77,   2.47,    .88,      1,    823,   1.22,    1.1,   1.06,    .74,    .39,   -.18,   -.88,   26.8,     39,
      107,      00,   196701,    .62,   32.1,  -1.12,  -1.12,   -.93,   -.78,      0,    897,   -.56,    .33,    .02,   -.18,   -.39,   -.99,    .45,   18.3,     46,
      102,      00,   196701,   2.01,   16.4,     .7,   -.79,   2.11,    .35,      0,   1378,   1.59,   1.58,    .75,   -.15,   -.88,   -.72,    .72,    6.9,   25.8,
      107,      00,   196702,    .34,   36.9,  -1.69,  -1.69,  -2.04,  -1.69,      3,    703,   -1.6,  -1.44,   -.38,   -.86,   -.44,  -1.21,    .29,   22.2,   51.6,
      103,      00,   196702,   1.94,   29.1,   -.74,   -.74,   -.98,   -.74,      0,   1073,   -.67,  -1.35,   -.72,   -.58,     -1,  -1.16,  -1.08,   18.5,   39.7,
      102,      00,   196702,    .94,   11.2,    .65,   -.69,    .05,    .45,      0,   1409,   -.15,   1.18,   1.27,   -.46,   -.57,   -.75,    .65,    -.6,   23.1,
      101,      00,   196702,   2.35,   18.2,  -3.53,  -3.53,   -.72,  -3.53,      0,   1143,   -.36,  -1.57,  -1.33,   -.52,  -1.54,  -2.06,  -2.77,    7.1,   29.3,
      106,      00,   196702,   1.37,   44.2,  -4.23,  -4.23,  -3.41,  -4.23,      5,    510,   -.99,  -1.71,  -1.63,  -1.69,   -1.4,  -1.39,  -1.13,   30.8,   57.6,
      104,      00,   196702,   3.98,   44.5,   -.12,    .81,    .31,    .27,     22,    534,    .03,    -.1,   -.24,   -.07,   -.48,   -.38,   -.28,   33.3,   55.7,
      108,      00,   196702,   2.07,   34.6,    .23,   -1.5,  -2.42,   -.84,      0,    706,   -.99,    .28,    .51,    .39,    .32,   -.16,   -.88,   25.3,     44,
      105,      00,   196702,    .71,   21.9,   1.18,   1.18,    -.2,    .43,      0,   1182,   -.32,    .51,    .27,   -.22,     .2,   -.69,    .23,   10.3,   33.5,
      109,      00,   196702,    .29,   42.3,   1.19,   1.19,  -2.56,      0,      0,    444,  -1.92,   -.29,    .32,    .41,    .25,   -.54,    -.2,   30.1,   54.6,
      106,      00,   196703,   1.32,   58.4,   -5.2,   -5.2,  -4.21,   -5.2,     78,    199,   -1.5,  -1.67,     -2,  -2.02,  -1.45,  -1.33,  -1.28,   44.4,   72.5,
      101,      00,   196703,   3.14,   29.1,  -3.21,  -3.21,   -.15,  -3.21,      0,    973,   -.23,   -.42,  -1.46,  -1.01,  -1.16,  -1.94,  -2.35,   18.9,   39.4,
      104,      00,   196703,   2.01,   56.8,  -1.32,  -1.32,  -3.64,  -1.32,     63,    283,   -1.7,  -1.15,  -1.02,   -.91,   -.89,   -.61,   -.76,   43.6,     70,
      103,      00,   196703,   3.72,   45.6,   -.86,   -.86,   -.59,   -.86,      6,    694,    .01,   -.43,  -1.02,   -.67,   -.57,   -.76,  -1.05,   34.5,   56.6,
      109,      00,   196703,   2.93,   44.9,   1.49,   1.49,   1.25,    .82,      1,    477,    .61,    -.7,      0,    .53,     .5,    .07,    .09,   33.8,   55.9,
      105,      00,   196703,   1.03,   31.1,    .97,    .97,   -.28,    .14,      2,    947,   -.36,   -.56,    .16,    -.3,    .26,   -.69,    .31,   19.6,   42.5,
      102,      00,   196703,   1.19,   29.9,     .3,    -.9,   -.85,   -.15,      0,   1041,   -.79,    -.8,    .29,    .01,   -.52,  -1.11,    .36,   19.3,   40.5,
      107,      00,   196703,    .58,   45.7,  -2.39,  -2.39,  -2.64,  -2.39,     14,    542,  -1.03,  -1.73,  -1.77,   -1.2,   -.77,  -1.03,    .13,   30.9,   60.6,
      108,      00,   196703,   3.67,   35.5,    .41,  -1.14,    .64,   -.22,      0,    778,    .41,   -.45,    .39,     .5,    .45,   -.15,   -.41,   26.4,   44.5,
      109,      00,   196704,    3.3,   42.3,    2.9,    2.9,   4.72,    2.9,      1,    565,   1.92,   1.39,    .23,   1.12,     .9,     .7,    .14,   32.5,     52,
      103,      00,   196704,   3.99,   56.2,   -.88,   -.88,   -.31,   -.88,     11,    337,    .18,    .07,   -.23,   -.37,   -.39,   -.97,  -1.09,   44.4,     68,
      107,      00,   196704,    .67,   48.5,  -2.55,  -2.55,  -1.21,  -2.55,     14,    452,   -.66,  -1.27,  -1.83,  -1.11,   -.92,   -.99,   -.11,     34,     63,
      102,      00,   196704,    3.4,   43.5,    .85,    .85,   1.75,    .85,      0,    592,    .99,    .28,    .18,    .59,   -.12,    -.8,    .29,   32.7,   54.3,
      101,      00,   196704,   3.14,   43.3,  -3.04,  -3.04,   -.46,  -3.04,      0,    550,   -.23,   -.34,   -.53,   -.88,   -.86,  -1.56,  -2.07,   32.1,   54.4,
      108,      00,   196704,   2.89,   38.3,   1.02,   1.02,   1.94,   1.02,      0,    659,    .62,     .6,   -.16,    .75,     .5,    .22,   -.46,   28.9,   47.7,
      106,      00,   196704,   3.36,   67.3,   -4.9,   -4.9,   -.71,   -4.9,    193,     41,    .33,   -.67,  -1.07,  -1.75,  -1.22,  -1.63,  -1.08,   55.7,   78.9,
      104,      00,   196704,   1.75,   65.3,  -2.26,  -2.26,  -3.23,  -2.26,    110,     90,  -1.55,  -2.12,  -1.64,  -1.46,  -1.02,   -.89,    -.9,   51.9,   78.6,
      105,      00,   196704,   2.28,   40.1,   1.48,   1.48,   1.84,    .96,      2,    640,    .89,     .6,    .44,    .45,     .5,   -.34,    .42,   28.2,   52.1,
      103,      00,   196705,   5.57,   59.2,    .76,    .76,   2.28,    .76,     31,    261,    .88,    .68,    .49,    -.1,   -.16,    -.6,   -.76,   47.8,   70.5,
      109,      00,   196705,    .73,   58.1,   2.66,   2.66,    .17,   2.66,     33,    182,   -.13,   1.53,   1.25,    .85,     .9,    .79,     .2,   44.2,     72,
      102,      00,   196705,   2.03,   50.4,    .38,    .38,  -1.15,   -.38,      8,    435,  -1.45,   -.42,   -.72,   -.08,   -.84,   -.85,   -.18,     38,   62.7,
      106,      00,   196705,   4.39,   68.8,  -4.57,  -4.57,   -.54,  -4.57,    211,     28,    .42,    .46,   -.27,  -1.21,  -1.46,  -1.34,   -1.1,   55.9,   81.7,
      108,      00,   196705,   1.44,     50,   -.33,    .58,   -.99,   -.26,      1,    375,   -.82,   -.11,    .11,    .47,    .38,    .31,    -.5,   37.1,   62.8,
      101,      00,   196705,   4.58,   48.4,    .78,  -1.94,   2.34,   -.92,      1,    422,    .78,    .39,    .22,   -.71,   -.34,  -1.16,  -1.75,   37.4,   59.4,
      105,      00,   196705,   2.19,     49,   1.52,   1.52,    .59,   1.12,     11,    434,   -.45,    .12,   -.03,    .03,   -.17,    .11,   -.07,   36.8,   61.2,
      104,      00,   196705,   4.31,   67.5,     .2,  -1.82,    .61,  -1.49,    173,     70,    .42,   -.76,  -1.54,   -1.1,   -.87,  -1.12,   -.54,     55,     80,
      107,      00,   196705,   1.24,   56.7,  -2.54,  -2.54,   -.76,  -2.54,     89,    272,     .4,   -.19,   -.72,   -.73,   -.99,   -.63,    -.1,   41.4,     72,
      108,      00,   196706,      2,   58.5,    -.2,    .62,    .28,   -.07,     29,    135,    .48,   -.33,    .09,    .32,    .48,    .43,   -.46,   45.8,   71.2,
      101,      00,   196706,   3.22,   66.5,    .21,  -2.23,  -1.47,  -1.77,    122,     22,   -.55,     .2,   -.02,   -.88,   -.77,   -.96,  -1.69,   54.1,     79,
      102,      00,   196706,   6.71,   64.9,    1.9,    1.9,   4.67,    1.9,    120,     62,   2.09,    .75,   1.02,   1.01,    .77,    .12,    .57,     54,   75.9,
      105,      00,   196706,   4.76,   59.2,   2.97,   2.97,    4.8,   2.97,     76,    169,   1.86,   1.05,   1.22,   1.21,    .85,   1.01,     .2,   47.9,   70.5,
      103,      00,   196706,   4.03,   71.6,    .66,    .66,   -.08,    .66,    206,     14,   -.16,    .47,    .42,   -.32,    -.3,    -.3,   -.77,   60.5,   82.7,
      104,      00,   196706,   5.04,   74.1,    .52,   -1.3,      1,   -.47,    288,      5,    .15,    .31,   -.54,  -1.04,  -1.01,     -1,   -.76,   63.3,     85,
      107,      00,   196706,   1.87,   64.9,    .41,  -1.87,   1.22,  -1.29,    186,    121,   1.99,   1.59,    .88,   -.46,   -.47,   -.31,   -.06,     51,   78.9,
      106,      00,   196706,   3.48,     78,  -4.52,  -4.52,  -1.25,  -4.52,    434,      1,   -.03,    .19,    .28,   -.91,  -1.38,  -1.07,  -1.15,   66.6,   89.3,
      109,      00,   196706,   1.07,   63.8,   3.15,   3.15,   2.28,   3.15,     62,    101,   1.52,    .71,   1.82,    .65,    .98,    .95,    .27,   50.4,   77.2,
      101,      00,   196707,   4.62,   68.6,    .59,  -1.61,   1.19,   -.64,    199,      6,    .66,    .01,     .4,    -.1,   -.43,   -.51,  -1.54,   58.6,   78.6,
